issue_date,pet_name,species,breed
2024-07-21,Emma,Dog,"Retriever, Labrador"
2024-07-21,Bella,Dog,Terrier
2024-07-21,Nanette,Dog,"Poodle, Miniature"
2024-07-21,Penny,Dog,"Retriever, Golden"
2024-07-21,Whiskey,Dog,"Terrier, Jack Russell"
2024-07-21,Yuki,Dog,Italian Greyhound
2024-07-21,Unknown,Dog,Terrier
2024-07-21,Hobart,Dog,Australian Shepherd
2024-07-21,Phoebe,Dog,"Chihuahua, Short Coat"
2024-07-21,Cookie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-07-21,Aster,Dog,"Poodle, Standard"
2024-07-21,Rosie,Dog,"Retriever, Labrador"
2024-07-21,Poppy,Dog,Pomeranian
2024-07-21,Astrid,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-21,Rita,Dog,Shepherd
2024-07-21,Annie,Dog,"Poodle, Toy"
2024-07-21,Pepper,Dog,Pointer
2024-07-21,Kaasie,Dog,German Shepherd
2024-07-21,Agent Lana Kane rogers,Dog,Mix
2024-07-21,Pepper,Dog,"Setter, English"
2024-07-21,Mable,Dog,"Chihuahua, Short Coat"
2024-07-21,Juniper,Dog,"Retriever, Golden"
2024-07-21,Zelda,Dog,"Retriever, Labrador"
2024-07-22,Mysti,Dog,Border Collie
2024-07-22,Asta,Dog,"Terrier, Fox, Wire"
2024-07-22,Maisie,Dog,Australian Cattle Dog
2024-07-22,Pepper,Dog,"Retriever, Golden"
2024-07-22,Trixie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-22,Tanna,Dog,"Poodle, Miniature"
2024-07-22,Bo Peep,Dog,"Welsh Corgi, Pembroke"
2024-07-22,Winnie,Dog,Anatolian Shepherd
2024-07-22,Gertrude Mae Stubblefield Washington,Dog,"Terrier, Boston"
2024-07-22,Abby,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-07-22,Pearl,Dog,"Retriever, Golden"
2024-07-22,Ruby,Dog,"Poodle, Miniature"
2024-07-22,Rosemary,Dog,Shepherd
2024-07-22,Millie,Dog,"Poodle, Standard"
2024-07-22,Trixie,Dog,"Poodle, Miniature"
2024-07-22,Ray,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-22,Juno,Dog,Catahoula Leopard dog
2024-07-22,Sophie,Dog,"Spaniel, American Cocker"
2024-07-22,Jersey,Dog,American Blue Heeler
2024-07-22,Miska,Dog,Australian Shepherd
2024-07-22,Pearl,Dog,Boxer
2024-07-22,Moxie,Dog,American Blue Heeler
2024-07-22,Molly,Dog,Beagle
2024-07-22,Nala,Dog,Border Collie
2024-07-22,Dottie,Dog,Maltese
2024-07-22,Cleo,Dog,"Retriever, Labrador"
2024-07-22,Puppet,Dog,"Terrier, Jack Russell"
2024-07-23,Ruby,Dog,"Retriever, Labrador"
2024-07-23,Lucy,Dog,"Retriever, Golden"
2024-07-23,Birdie,Dog,"Terrier, Yorkshire"
2024-07-23,Missy,Dog,"Retriever, Labrador"
2024-07-23,Izzy,Dog,Great Pyrenees
2024-07-23,Phoebe,Dog,"Retriever, Labrador"
2024-07-23,Coda,Dog,"Australian Shepherd, Miniature"
2024-07-23,Charlie,Dog,"Poodle, Miniature"
2024-07-23,Lexi,Dog,Shih Tzu
2024-07-23,Elsie,Dog,"Dachshund, Miniature Smooth Haired"
2024-07-23,Ada,Dog,Australian Cattle Dog
2024-07-23,Kimiko,Dog,Shiba Inu
2024-07-23,Galaxy,Dog,"Poodle, Standard"
2024-07-23,Trixie,Dog,Terrier
2024-07-23,Babe,Dog,"Bulldog, French"
2024-07-23,Mango,Dog,Xoloitzcuintli
2024-07-23,Lois Stein,Dog,"Retriever, Labrador"
2024-07-23,Foxy,Dog,"Welsh Corgi, Pembroke"
2024-07-23,London,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-07-23,Ria,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-23,Mazey,Dog,Australian Cattle Dog
2024-07-23,Tessera,Dog,"Terrier, Border"
2024-07-23,Blaze,Dog,Siberian Husky
2024-07-23,Noorie,Dog,Great Dane
2024-07-23,Margot,Dog,Belgian Malinois
2024-07-23,Heidi,Dog,"Griffon, Wirehaired Pointing"
2024-07-23,Nala,Dog,Pug
2024-07-23,Arwen,Dog,Pug
2024-07-23,Edie,Dog,"Retriever, Labrador"
2024-07-24,Nana,Dog,"Retriever, Labrador"
2024-07-24,Lulu,Dog,"Poodle, Miniature"
2024-07-24,Nugget,Dog,Coton de Tulear
2024-07-24,Marci,Dog,"Schnauzer, Miniature"
2024-07-24,Peaches,Dog,Pomeranian
2024-07-24,Nora,Dog,"Terrier, Jack Russell"
2024-07-24,Stella,Dog,Beagle
2024-07-24,Ranni,Dog,Siberian Husky
2024-07-24,Peluche,Dog,Pomeranian
2024-07-24,Lil Bit,Dog,"Terrier, Pit Bull"
2024-07-24,Stormy,Dog,"Terrier, Pit Bull"
2024-07-24,Tiny,Dog,"Terrier, Pit Bull"
2024-07-24,Blue,Dog,"Terrier, Pit Bull"
2024-07-24,Pinky,Dog,"Terrier, Pit Bull"
2024-07-24,Beauty,Dog,"Terrier, American Pit Bull"
2024-07-24,Willow,Dog,"Chihuahua, Short Coat"
2024-07-24,Lucky,Dog,Maltese
2024-07-24,Maeve,Dog,"Chihuahua, Short Coat"
2024-07-24,Josie Vandervort,Dog,"Terrier, Boston"
2024-07-24,Little Ann,Dog,Australian Cattle Dog
2024-07-24,Daisy Althea Bean,Dog,Newfoundland
2024-07-24,Lenore,Dog,Pug
2024-07-24,Dakota,Dog,Australian Cattle Dog
2024-07-24,Mika,Dog,Shih Tzu
2024-07-24,Zena Bird,Dog,"Poodle, Standard"
2024-07-24,Stella,Dog,Australian Shepherd
2024-07-24,Roxie,Dog,Pug
2024-07-24,Abby,Dog,Rottweiler
2024-07-24,Sheeba,Dog,Boxer
2024-07-24,Robin,Dog,"Chihuahua, Long Coat"
2024-07-24,Artie,Dog,Great Pyrenees
2024-07-24,Zeala Rose,Dog,Maltese
2024-07-24,Topaz Bleu,Dog,"Terrier, Yorkshire"
2024-07-25,Juno,Dog,"Retriever, Labrador"
2024-07-25,Cassie,Dog,"Retriever, Labrador"
2024-07-25,Karma,Dog,"Chihuahua, Short Coat"
2024-07-25,Minnie,Dog,Pug
2024-07-25,Scout,Dog,Brittany
2024-07-25,Georgia,Dog,Boxer
2024-07-25,Lucy,Dog,"Retriever, Labrador"
2024-07-25,Leia,Dog,"Retriever, Labrador"
2024-07-25,Izzy,Dog,"Retriever, Labrador"
2024-07-25,Goldy,Dog,Brittany
2024-07-25,Gurten,Dog,"Poodle, Standard"
2024-07-25,Hazel,Dog,Shih Tzu
2024-07-25,Josie,Dog,Australian Cattle Dog
2024-07-25,Penny,Dog,Australian Shepherd
2024-07-25,Mila,Dog,German Shepherd
2024-07-25,Aqua,Dog,Siberian Husky
2024-07-25,Skye,Dog,Icelandic Sheepdog
2024-07-25,Blanche,Dog,"Chihuahua, Short Coat"
2024-07-25,Lolee,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-07-25,Akona Rose,Dog,Bernese Mountain Dog
2024-07-25,Kipa Ponce de Leon Bowers,Dog,"Retriever, Golden"
2024-07-26,Nuit Ahathoor Hecate Sappho Jezebel Lilith Crowley,Dog,"Chihuahua, Short Coat"
2024-07-26,Malley,Dog,"Brittany, French"
2024-07-26,Rider,Dog,"Chihuahua, Short Coat"
2024-07-26,Ellie,Dog,Mix
2024-07-26,Nippy LaRue Fuller,Dog,"Spaniel, Cavalier King Charles"
2024-07-26,Islay,Dog,"Bulldog, French"
2024-07-26,Zoot,Dog,German Shepherd
2024-07-26,Luna,Dog,"Terrier, American Staffordshire"
2024-07-26,Nika,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-26,Merry,Dog,Bernese Mountain Dog
2024-07-26,Frankie,Dog,Shepherd
2024-07-26,Lucy,Dog,"Terrier, Jack Russell"
2024-07-26,Bella,Dog,"Bulldog, American"
2024-07-26,Taro,Dog,Maltese
2024-07-26,Fifi,Dog,Maltese
2024-07-26,Serenity,Dog,Shepherd
2024-07-26,Wren,Dog,Australian Cattle Dog
2024-07-26,River,Dog,"Retriever, Nova Scotia Duck Tolling"
2024-07-26,MacKenzie,Dog,"Terrier, Soft Coated Wheaten"
2024-07-26,Lola,Dog,"Chihuahua, Short Coat"
2024-07-26,Calli,Dog,German Shepherd
2024-07-26,Ela,Dog,Siberian Husky
2024-07-26,Winnie,Dog,Maltese
2024-07-26,Beatrice (Bea),Dog,"Retriever, Labrador"
2024-07-26,Charli,Dog,"Chihuahua, Short Coat"
2024-07-27,Atlas,Dog,Catahoula Leopard dog
2024-07-27,MoMo,Dog,Mix
2024-07-27,Spensa,Dog,"Welsh Corgi, Cardigan"
2024-07-27,Jojo,Dog,"Chihuahua, Long Coat"
2024-07-27,Emma,Dog,"Terrier, American Pit Bull"
2024-07-27,Rosie Brown Pierre-Louis,Dog,"Terrier, Pit Bull"
2024-07-27,Kona,Dog,"Retriever, Labrador"
2024-07-27,Athena *FREE ADOPTION FEE*,Dog,"Retriever, Labrador"
2024-07-27,Sugar,Dog,"Terrier, American Pit Bull"
2024-07-27,Phoenix,Dog,"Terrier, Pit Bull"
2024-07-27,Molly,Dog,"Retriever, Labrador"
2024-07-27,Ruby,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-27,Remi,Dog,German Shepherd
2024-07-27,Tasca,Dog,Australian Shepherd
2024-07-27,Java V Bullinger,Dog,German Shepherd
2024-07-27,Mae Belle,Dog,"Coonhound, Redbone"
2024-07-28,Yuki,Dog,Shiba Inu
2024-07-28,Boo Radley,Dog,Border Collie
2024-07-28,Casey,Dog,Havanese
2024-07-28,Mori,Dog,"Retriever, Labrador"
2024-07-28,Tika Nala,Dog,"Chihuahua, Short Coat"
2024-07-28,Maggie,Dog,"Retriever, Golden"
2024-07-28,Koko,Dog,"Retriever, Chesapeake Bay"
2024-07-28,Honey,Dog,Boxer
2024-07-28,Bella,Dog,"Poodle, Miniature"
2024-07-28,Lark,Dog,"Terrier, American Pit Bull"
2024-07-28,Perra,Dog,Belgian Malinois
2024-07-29,Bean,Dog,"Poodle, Miniature"
2024-07-29,Winnie,Dog,Mix
2024-07-29,Bella,Dog,"Terrier, Jack Russell"
2024-07-29,Stella,Dog,Retriever
2024-07-29,Trixie,Dog,Belgian Malinois
2024-07-29,Elsa,Dog,Great Pyrenees
2024-07-29,Rosie,Dog,Australian Cattle Dog
2024-07-29,Winnie,Dog,"Poodle, Standard"
2024-07-29,Loki,Dog,Alaskan Husky
2024-07-29,Luna Violet,Dog,"Retriever, Labrador"
2024-07-29,Olive,Dog,Retriever
2024-07-29,Cleopatra,Dog,Basset Hound
2024-07-29,Mookie,Dog,"Poodle, Toy"
2024-07-29,Roxy,Dog,Pomeranian
2024-07-29,Romy,Dog,Australian Cattle Dog
2024-07-29,Holly,Dog,"Terrier, Russell"
2024-07-29,Stella,Dog,"Welsh Corgi, Pembroke"
2024-07-29,Zoe,Dog,Mix
2024-07-29,Indiana Jones,Dog,Retriever
2024-07-29,Sophie,Dog,"Dachshund, Miniature Smooth Haired"
2024-07-29,Terra,Dog,"Terrier, American Staffordshire"
2024-07-29,Izzy,Dog,"Retriever, Labrador"
2024-07-29,Pip,Dog,"Pointer, German Shorthaired"
2024-07-29,Lucy,Dog,Shepherd
2024-07-29,Kona,Dog,Boxer
2024-07-29,Frida,Dog,German Shepherd
2024-07-29,Coco,Dog,"Chihuahua, Short Coat"
2024-07-29,Tessa,Dog,"Chihuahua, Short Coat"
2024-07-29,Ginger,Dog,"Spaniel, Tibetan"
2024-07-29,Abby,Dog,Maltese
2024-07-29,Maeby,Dog,Hound
2024-07-29,Sumi,Dog,"Poodle, Standard"
2024-07-29,Friday,Dog,"Retriever, Labrador"
2024-07-29,Kingsley,Dog,German Shepherd
2024-07-29,Ginger,Dog,Australian Shepherd
2024-07-29,Xena,Dog,"Retriever, Golden"
2024-07-29,Sunny,Dog,"Retriever, Labrador"
2024-07-29,Vivienne,Dog,"Chihuahua, Short Coat"
2024-07-30,Hazy,Dog,"Retriever, Golden"
2024-07-30,Scarlett,Dog,Shiba Inu
2024-07-30,Greta,Dog,Great Dane
2024-07-30,Winnie,Dog,Retriever
2024-07-30,Bebe,Dog,"Spaniel, American Cocker"
2024-07-30,Jodi,Dog,Border Collie
2024-07-30,Luna,Dog,"Chihuahua, Short Coat"
2024-07-30,Maggie,Dog,"Retriever, Labrador"
2024-07-30,Ellie,Dog,"Retriever, Golden"
2024-07-30,Mochalina (aka Mina),Dog,"Poodle, Toy"
2024-07-30,Nala,Dog,"Terrier, American Pit Bull"
2024-07-30,Tillie,Dog,"Retriever, Labrador"
2024-07-30,Hazel,Dog,"Retriever, Labrador"
2024-07-30,Daisy,Dog,"Chihuahua, Short Coat"
2024-07-30,Lucy,Dog,Mix
2024-07-30,Lily,Dog,"Terrier, Rat"
2024-07-30,Ellie,Dog,"Retriever, Labrador"
2024-07-30,Shoddie,Dog,"Terrier, American Pit Bull"
2024-07-30,Kimba,Dog,Boxer
2024-07-30,Jorie,Dog,Xoloitzcuintli
2024-07-30,Frances,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-07-30,Kiki,Dog,Terrier
2024-07-30,Ruby,Dog,"Terrier, Staffordshire Bull"
2024-07-30,Missy,Dog,Rottweiler
2024-07-30,Zergling,Dog,"Chihuahua, Short Coat"
2024-07-30,Kuiper,Dog,Lagotto Romagnolo
2024-07-30,Shelby Twighlight,Dog,Havanese
2024-07-31,Luna,Dog,"Terrier, American Staffordshire"
2024-07-31,Ruby,Dog,"Terrier, Pit Bull"
2024-07-31,Skye,Dog,Australian Shepherd
2024-07-31,Isabelle,Dog,"Bulldog, American"
2024-07-31,Daisy,Dog,German Shepherd
2024-07-31,Luna,Dog,Boxer
2024-07-31,Roux,Dog,Australian Shepherd
2024-07-31,Marlo,Dog,"Spaniel, Cavalier King Charles"
2024-07-31,Birdy,Dog,"Retriever, Golden"
2024-07-31,Martha,Dog,Alaskan Husky
2024-07-31,Bella,Dog,Border Collie
2024-07-31,Papi,Dog,"Terrier, Boston"
2024-07-31,Sitka,Dog,Shepherd
2024-07-31,Nikki,Dog,Australian Cattle Dog
2024-07-31,Daisy,Dog,"Poodle, Standard"
2024-07-31,Angel,Dog,German Shepherd
2024-07-31,Ida Mae,Dog,Australian Shepherd
2024-07-31,Bella,Dog,"Retriever, Golden"
2024-07-31,Gabby,Dog,"Terrier, Boston"
2024-07-31,Blue C. Rapier,Dog,"Terrier, Pit Bull"
2024-07-31,Maddy,Dog,Terrier
2024-07-31,Zippy,Dog,Terrier
2024-07-31,Fiona,Dog,Shiba Inu
2024-07-31,Eleanor Roosevelt,Dog,"Terrier, Yorkshire"
2024-07-31,Auroara,Dog,German Shepherd
2024-07-31,Indie,Dog,"Retriever, Golden"
2024-07-31,Denali,Dog,Great Pyrenees
2024-07-31,Rainier,Dog,Saint Bernard
2024-08-01,Freya,Dog,Norwegian Elkhound
2024-08-01,Brody,Dog,"Retriever, Labrador"
2024-08-01,Riley,Dog,"Retriever, Labrador"
2024-08-01,Luna,Dog,Australian Cattle Dog
2024-08-01,Beatrix,Dog,"Terrier, American Pit Bull"
2024-08-01,Frida,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-01,Jasmine,Dog,"Setter, Irish"
2024-08-01,Nala,Dog,Dutch Shepherd
2024-08-01,Roxy,Dog,"Chihuahua, Short Coat"
2024-08-01,Fika,Dog,Australian Shepherd
2024-08-01,Emmy,Dog,"Terrier, American Staffordshire"
2024-08-01,Fi,Dog,"Terrier, American Staffordshire"
2024-08-01,Daizy,Dog,"Welsh Corgi, Cardigan"
2024-08-01,Clover,Dog,"Terrier, Tibetan"
2024-08-01,Sadie,Dog,Shepherd
2024-08-01,Haggis Blueberry Woodard,Dog,"Terrier, Scottish"
2024-08-01,Basil Mongo Woodard,Dog,"Terrier, Russell"
2024-08-01,Maui,Dog,"Retriever, Labrador"
2024-08-01,Rosie Wiederhold,Dog,"Retriever, Labrador"
2024-08-01,Freya,Dog,"Terrier, American Staffordshire"
2024-08-01,Zeah,Dog,"Welsh Corgi, Pembroke"
2024-08-01,Espi,Dog,"Retriever, Labrador"
2024-08-01,Jolene,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-01,Frida,Dog,German Shepherd
2024-08-01,Leeloo Bunny,Dog,"Chihuahua, Short Coat"
2024-08-01,ZuZu,Dog,"Poodle, Standard"
2024-08-01,Mini,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-08-01,Gertie,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-01,Penny,Dog,"Retriever, Labrador"
2024-08-01,Poppy,Dog,Havanese
2024-08-01,Ozette,Dog,"Terrier, Irish"
2024-08-01,Lulu,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-01,Pearl,Dog,"Terrier, American Pit Bull"
2024-08-01,Langley,Dog,Boxer
2024-08-01,Olivia,Dog,Australian Cattle Dog
2024-08-01,Giselle Gigi Carter,Dog,Beagle
2024-08-01,Kitoto,Dog,"Retriever, Labrador"
2024-08-01,Indie,Dog,"Retriever, Labrador"
2024-08-01,Roo,Dog,Shiba Inu
2024-08-01,Susi,Dog,"Poodle, Standard"
2024-08-01,Remy,Dog,Bernese Mountain Dog
2024-08-01,Riley,Dog,American Eskimo
2024-08-01,Iris,Dog,Siberian Husky
2024-08-01,Luna,Dog,German Shepherd
2024-08-01,Gaia,Dog,"Terrier, American Staffordshire"
2024-08-01,Topsy,Dog,"Terrier, Soft Coated Wheaten"
2024-08-01,Sierra,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-02,"Penelope ""Peanut""",Dog,"Dachshund, Miniature Smooth Haired"
2024-08-02,Poppy,Dog,Shih Tzu
2024-08-02,Bear,Dog,Pug
2024-08-02,DJ Coco,Dog,"Retriever, Golden"
2024-08-02,Tiramisu,Dog,"Retriever, Golden"
2024-08-02,Candy,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-02,Dixie,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-02,Lucy,Dog,"Schnauzer, Standard"
2024-08-02,Gigi,Dog,"Terrier, Yorkshire"
2024-08-02,Chloe,Dog,Retriever
2024-08-02,Hazel,Dog,Pug
2024-08-02,Cami,Dog,Havanese
2024-08-02,Gianna,Dog,Border Collie
2024-08-02,Holly,Dog,"Poodle, Miniature"
2024-08-02,Rosie,Dog,Retriever
2024-08-02,Ginger,Dog,"Terrier, Cairn"
2024-08-02,Kuma,Dog,"Retriever, Labrador"
2024-08-02,Lupe,Dog,"Dachshund, Standard Smooth Haired"
2024-08-02,Annie,Dog,Border Collie
2024-08-02,Mica,Dog,Retriever
2024-08-02,Lola,Dog,Lacy
2024-08-02,Avon,Dog,Samoyed
2024-08-02,ANGEL SUGAR,Dog,"Australian Shepherd, Miniature"
2024-08-02,Sasha,Dog,Siberian Husky
2024-08-02,LuLu,Dog,Beagle
2024-08-02,Poppy,Dog,"Chihuahua, Short Coat"
2024-08-02,Lulu,Dog,Brittany
2024-08-02,Zoe,Dog,"Terrier, American Pit Bull"
2024-08-02,Bella,Dog,Dalmatian
2024-08-02,Foxy,Dog,Mexican Hairless
2024-08-02,Jilly,Dog,"Terrier, Jack Russell"
2024-08-02,Selah,Dog,Australian Shepherd
2024-08-02,Daffodil,Dog,German Shepherd
2024-08-02,Bebe,Dog,"Dachshund, Standard Smooth Haired"
2024-08-02,Ripley,Dog,Australian Cattle Dog
2024-08-02,Maddy Lee,Dog,"Terrier, Yorkshire"
2024-08-02,Zoey,Dog,"Dachshund, Standard Smooth Haired"
2024-08-02,Willa,Dog,Boxer
2024-08-02,Zelda,Dog,"Terrier, Norwich"
2024-08-02,Bella,Dog,Australian Shepherd
2024-08-02,Helena Josephine,Dog,"Terrier, Bull"
2024-08-02,Nya,Dog,"Australian Shepherd, Miniature"
2024-08-02,Chloe,Dog,"Poodle, Miniature"
2024-08-02,Ada,Dog,"Chihuahua, Long Coat"
2024-08-02,Rosie,Dog,"Terrier, Staffordshire Bull"
2024-08-02,Zoey,Dog,"Retriever, Labrador"
2024-08-02,Maggie,Dog,Bulldog
2024-08-02,Miko,Dog,"Terrier, American Pit Bull"
2024-08-02,Josie,Dog,Maltese
2024-08-03,Ghost,Dog,Border Collie
2024-08-03,Beta,Dog,"Chihuahua, Short Coat"
2024-08-03,Lola,Dog,Havanese
2024-08-03,Sadie,Dog,"Chihuahua, Short Coat"
2024-08-03,Joy,Dog,"Retriever, Golden"
2024-08-03,Holly,Dog,"Poodle, Standard"
2024-08-03,Izzy bella,Dog,American Eskimo
2024-08-03,Abby,Dog,"Retriever, Labrador"
2024-08-03,Chloe,Dog,"Dachshund, Standard Wire Haired"
2024-08-03,Evita,Dog,Anatolian Shepherd
2024-08-03,Chula,Dog,Mix
2024-08-03,Carmella,Dog,"Retriever, Golden"
2024-08-03,Sadie,Dog,"Schnauzer, Miniature"
2024-08-03,Mia,Dog,German Shepherd
2024-08-03,Cookie,Dog,"Terrier, Boston"
2024-08-03,Josie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-03,Lola,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-03,Penny,Dog,Border Collie
2024-08-03,Poppy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-03,Ruby,Dog,"Terrier, Welsh"
2024-08-03,Ruby,Dog,Australian Shepherd
2024-08-03,Rosie,Dog,"Retriever, Labrador"
2024-08-03,Kari,Dog,German Shepherd
2024-08-03,Bella,Dog,"Pointer, German Wirehaired"
2024-08-03,Phoebe,Dog,"Poodle, Standard"
2024-08-03,Dolly,Dog,"Terrier, Fox, Smooth"
2024-08-03,Ginger,Dog,Shepherd
2024-08-03,Mazzy,Dog,Terrier
2024-08-03,Finley,Dog,"Poodle, Miniature"
2024-08-03,Gracie,Dog,Australian Shepherd
2024-08-03,Hazel,Dog,"Terrier, Norwich"
2024-08-03,Maki,Dog,Carolina Dog
2024-08-03,Sophia,Dog,"Terrier, Yorkshire"
2024-08-03,Coco Chanel,Dog,"Terrier, Yorkshire"
2024-08-03,Cali,Dog,"Chihuahua, Short Coat"
2024-08-03,Callie,Dog,Australian Shepherd
2024-08-03,Sadie May,Dog,Belgian Tervuren
2024-08-03,Mellie,Dog,Shepherd
2024-08-03,Breckenridge,Dog,Havanese
2024-08-03,Misha,Dog,Belgian Malinois
2024-08-03,Maya,Dog,Siberian Husky
2024-08-03,Phinney,Dog,"Retriever, Golden"
2024-08-03,Daisy,Dog,"Terrier, American Staffordshire"
2024-08-03,Luna,Dog,Maltese
2024-08-03,Abby,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-03,Roxy Emma,Dog,"Bulldog, French"
2024-08-03,Rue,Dog,Portuguese Water Dog
2024-08-04,Princess,Dog,Maltese
2024-08-04,Rain,Dog,"Poodle, Standard"
2024-08-04,Rogue,Dog,"Poodle, Standard"
2024-08-04,Liba,Dog,Siberian Husky
2024-08-04,Viana,Dog,"Retriever, Labrador"
2024-08-04,Edith Piaf,Dog,Siberian Husky
2024-08-04,Miso Dangles,Dog,"Poodle, Toy"
2024-08-04,Wily Mo,Dog,Siberian Husky
2024-08-04,Daphne,Dog,"Retriever, Labrador"
2024-08-04,Rye Maple,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-04,Stormy,Dog,Rottweiler
2024-08-04,Sophie,Dog,"Terrier, Boston"
2024-08-04,Kota,Dog,Alaskan Malamute
2024-08-04,Stormy,Dog,"Terrier, American Pit Bull"
2024-08-04,Willow,Dog,"Pointer, German Wirehaired"
2024-08-04,Birdie,Dog,"Terrier, West Highland White"
2024-08-04,Ginny,Dog,Lagotto Romagnolo
2024-08-04,Islay,Dog,Shiba Inu
2024-08-04,Lily,Dog,"Chihuahua, Short Coat"
2024-08-04,Nala,Dog,Beagle
2024-08-04,Daisy,Dog,"Chihuahua, Short Coat"
2024-08-04,Fendi Saint Patrick,Dog,"Terrier, American Pit Bull"
2024-08-04,Maggie,Dog,Mix
2024-08-04,Nia,Dog,"Terrier, Yorkshire"
2024-08-04,Bonnie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-04,Josie,Dog,Australian Cattle Dog
2024-08-04,Izzie,Dog,Terrier
2024-08-04,Sandy,Dog,Havanese
2024-08-04,Piper,Dog,Mix
2024-08-04,Hazel,Dog,"Chihuahua, Short Coat"
2024-08-04,Gracie,Dog,"Chihuahua, Long Coat"
2024-08-04,Jane,Dog,Greyhound
2024-08-04,Honey,Dog,Boxer
2024-08-04,Sumi,Dog,"Retriever, Labrador"
2024-08-04,Luna,Dog,Bernese Mountain Dog
2024-08-04,Lily,Dog,Bernese Mountain Dog
2024-08-04,Maeve,Dog,Irish Wolfhound
2024-08-04,Maisie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-04,Ladd Hill's Hazel,Dog,"Poodle, Miniature"
2024-08-04,Maple,Dog,"Retriever, Nova Scotia Duck Tolling"
2024-08-04,Indigo,Dog,German Shepherd
2024-08-04,Tessa,Dog,Mastiff
2024-08-04,Luna Lovegood Ester Unicorn Escarez,Dog,"Australian Shepherd, Miniature"
2024-08-05,Nala,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-08-05,Tanzie,Dog,"Chihuahua, Short Coat"
2024-08-05,Polly,Dog,Terrier
2024-08-05,Lily,Dog,Australian Cattle Dog
2024-08-05,Dottie Mae,Dog,Bernese Mountain Dog
2024-08-05,Josefine Waterkamp,Dog,"Poodle, Standard"
2024-08-05,Hetty Lange,Dog,Greyhound
2024-08-05,Tula,Dog,"Chihuahua, Short Coat"
2024-08-05,Toffee,Dog,"Welsh Corgi, Pembroke"
2024-08-05,Lilly,Dog,Pug
2024-08-05,Polly,Dog,"Retriever, Labrador"
2024-08-05,Elfie,Dog,Mix
2024-08-05,Gracie,Dog,"Terrier, Bull"
2024-08-05,Winnie,Dog,"Retriever, Labrador"
2024-08-05,Willa,Dog,Australian Cattle Dog
2024-08-05,Sadie,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-08-05,Maggie,Dog,"Spaniel, English Springer"
2024-08-05,Cinnamon G. Chica,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-05,Fiona,Dog,Japanese Spitz
2024-08-05,Bessie,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-05,Sugar,Dog,Terrier
2024-08-05,Luna,Dog,"Retriever, Labrador"
2024-08-05,Joey,Dog,Podenco Gallego
2024-08-05,Emi,Dog,Shetland Sheepdog
2024-08-05,Chutney,Dog,Alaskan Klee Kai
2024-08-05,Quigley,Dog,Terrier
2024-08-05,Dotty,Dog,"Retriever, Labrador"
2024-08-05,Lucy,Dog,"Retriever, Golden"
2024-08-05,Lucinda,Dog,"Chihuahua, Short Coat"
2024-08-05,Ellie,Dog,"Retriever, Golden"
2024-08-05,Harley,Dog,"Chihuahua, Short Coat"
2024-08-05,Desert,Dog,"Dachshund, Standard Smooth Haired"
2024-08-05,Aria,Dog,"Retriever, Labrador"
2024-08-05,Luna,Dog,"Retriever, Labrador"
2024-08-05,Lily,Dog,Terrier
2024-08-05,Shona,Dog,Siberian Husky
2024-08-05,Lucy,Dog,"Terrier, Rat"
2024-08-05,Mollie,Dog,Australian Cattle Dog
2024-08-05,Gouda,Dog,"Dachshund, Miniature Smooth Haired"
2024-08-05,Chloe,Dog,"Welsh Corgi, Pembroke"
2024-08-05,Ana,Dog,German Shepherd
